"Year,Month_Name,State,Vehicle_Category,EV_Sales_Quantity,Date_parsed"
"2016,Jan,Dnh And Dd,4-Wheelers,0,2016-01-01"
"2016,Jan,Dnh And Dd,3-Wheelers,0,2016-01-01"
"2016,Jan,Delhi,Others,1,2016-01-01"
"2016,Jan,Delhi,Others,0,2016-01-01"
"2016,Jan,Delhi,Bus,0,2016-01-01"
"2016,Jan,Delhi,3-Wheelers,1075,2016-01-01"
"2016,Jan,Delhi,2-Wheelers,6,2016-01-01"
"2016,Jan,Delhi,2-Wheelers,0,2016-01-01"
"2016,Jan,Delhi,4-Wheelers,0,2016-01-01"
"2016,Jan,Delhi,4-Wheelers,8,2016-01-01"
"2016,Jan,Delhi,3-Wheelers,0,2016-01-01"
"2016,Jan,Goa,Others,0,2016-01-01"
"2016,Jan,Goa,Bus,0,2016-01-01"
"2016,Jan,Goa,2-Wheelers,1,2016-01-01"
"2016,Jan,Goa,2-Wheelers,0,2016-01-01"
"2016,Jan,Goa,4-Wheelers,0,2016-01-01"
"2016,Jan,Goa,3-Wheelers,0,2016-01-01"
"2016,Jan,Gujarat,Others,0,2016-01-01"
"2016,Jan,Gujarat,Bus,1,2016-01-01"
"2016,Jan,Gujarat,2-Wheelers,3,2016-01-01"
"2016,Jan,Gujarat,2-Wheelers,0,2016-01-01"
"2016,Jan,Gujarat,2-Wheelers,1,2016-01-01"
"2016,Jan,Gujarat,4-Wheelers,0,2016-01-01"
"2016,Jan,Gujarat,4-Wheelers,1,2016-01-01"
"2016,Jan,Gujarat,Bus,0,2016-01-01"
"2016,Jan,Gujarat,3-Wheelers,1,2016-01-01"
"2016,Jan,Gujarat,3-Wheelers,0,2016-01-01"
"2016,Jan,Himachal Pradesh,Others,0,2016-01-01"
"2016,Jan,Himachal Pradesh,Bus,0,2016-01-01"
"2016,Jan,Himachal Pradesh,2-Wheelers,2,2016-01-01"
"2016,Jan,Himachal Pradesh,2-Wheelers,0,2016-01-01"
"2016,Jan,Himachal Pradesh,4-Wheelers,0,2016-01-01"
"2016,Jan,Himachal Pradesh,3-Wheelers,0,2016-01-01"
"2016,Jan,Haryana,Others,1,2016-01-01"
"2016,Jan,Haryana,Others,0,2016-01-01"
"2016,Jan,Haryana,Bus,0,2016-01-01"
"2016,Jan,Haryana,3-Wheelers,5,2016-01-01"
"2016,Jan,Haryana,2-Wheelers,5,2016-01-01"
"2016,Jan,Haryana,2-Wheelers,0,2016-01-01"
"2016,Jan,Haryana,4-Wheelers,0,2016-01-01"
"2016,Jan,Haryana,3-Wheelers,0,2016-01-01"
"2016,Jan,Haryana,3-Wheelers,1,2016-01-01"
"2016,Jan,Jharkhand,Others,0,2016-01-01"
"2016,Jan,Jharkhand,Bus,0,2016-01-01"
"2016,Jan,Jharkhand,2-Wheelers,0,2016-01-01"
"2016,Jan,Jharkhand,4-Wheelers,0,2016-01-01"
"2016,Jan,Jharkhand,3-Wheelers,0,2016-01-01"
"2016,Jan,Jharkhand,3-Wheelers,39,2016-01-01"
"2016,Jan,Karnataka,Others,0,2016-01-01"
"2016,Jan,Karnataka,Bus,0,2016-01-01"
"2016,Jan,Karnataka,Others,1,2016-01-01"
"2016,Jan,Karnataka,2-Wheelers,5,2016-01-01"
"2016,Jan,Karnataka,2-Wheelers,0,2016-01-01"
"2016,Jan,Karnataka,4-Wheelers,7,2016-01-01"
"2016,Jan,Karnataka,4-Wheelers,46,2016-01-01"
"2016,Jan,Karnataka,3-Wheelers,0,2016-01-01"
"2016,Jan,Karnataka,3-Wheelers,13,2016-01-01"
"2016,Jan,Karnataka,Others,3,2016-01-01"
"2016,Jan,Kerala,Others,0,2016-01-01"
"2016,Jan,Kerala,Bus,0,2016-01-01"
"2016,Jan,Kerala,2-Wheelers,0,2016-01-01"
"2016,Jan,Kerala,4-Wheelers,0,2016-01-01"
"2016,Jan,Kerala,4-Wheelers,2,2016-01-01"
"2016,Jan,Kerala,3-Wheelers,0,2016-01-01"
"2016,Jan,Ladakh,Others,0,2016-01-01"
"2016,Jan,Ladakh,2-Wheelers,0,2016-01-01"
"2016,Jan,Ladakh,4-Wheelers,0,2016-01-01"
"2016,Jan,Maharashtra,Others,0,2016-01-01"
"2016,Jan,Maharashtra,Bus,0,2016-01-01"
"2016,Jan,Maharashtra,3-Wheelers,0,2016-01-01"
"2016,Jan,Maharashtra,2-Wheelers,61,2016-01-01"
"2016,Jan,Maharashtra,2-Wheelers,0,2016-01-01"
"2016,Jan,Maharashtra,2-Wheelers,5,2016-01-01"
"2016,Jan,Maharashtra,4-Wheelers,0,2016-01-01"
"2016,Jan,Maharashtra,4-Wheelers,19,2016-01-01"
"2016,Jan,Meghalaya,Others,0,2016-01-01"
"2016,Jan,Meghalaya,Bus,0,2016-01-01"
"2016,Jan,Meghalaya,2-Wheelers,0,2016-01-01"
"2016,Jan,Meghalaya,4-Wheelers,0,2016-01-01"
"2016,Jan,Meghalaya,3-Wheelers,0,2016-01-01"
"2016,Jan,Madhya Pradesh,Others,0,2016-01-01"
"2016,Jan,Madhya Pradesh,Bus,0,2016-01-01"
"2016,Jan,Madhya Pradesh,3-Wheelers,15,2016-01-01"
"2016,Jan,Madhya Pradesh,3-Wheelers,3,2016-01-01"
"2016,Jan,Madhya Pradesh,2-Wheelers,3,2016-01-01"
"2016,Jan,Madhya Pradesh,2-Wheelers,0,2016-01-01"
"2016,Jan,Madhya Pradesh,4-Wheelers,0,2016-01-01"
"2016,Jan,Madhya Pradesh,3-Wheelers,0,2016-01-01"
"2016,Jan,Mizoram,Others,0,2016-01-01"
"2016,Jan,Mizoram,Bus,0,2016-01-01"
"2016,Jan,Mizoram,Others,1,2016-01-01"
"2016,Jan,Mizoram,2-Wheelers,0,2016-01-01"
"2016,Jan,Mizoram,4-Wheelers,0,2016-01-01"
"2016,Jan,Mizoram,3-Wheelers,0,2016-01-01"
"2016,Jan,Nagaland,Others,0,2016-01-01"
"2016,Jan,Nagaland,Bus,0,2016-01-01"
"2016,Jan,Nagaland,2-Wheelers,0,2016-01-01"
"2016,Jan,Nagaland,4-Wheelers,0,2016-01-01"
"2016,Jan,Nagaland,3-Wheelers,0,2016-01-01"
"2016,Jan,Odisha,Others,0,2016-01-01"
"2016,Jan,Odisha,Bus,0,2016-01-01"
"2016,Jan,Odisha,4-Wheelers,0,2016-01-01"
"2016,Jan,Odisha,2-Wheelers,0,2016-01-01"
"2016,Jan,Odisha,2-Wheelers,4,2016-01-01"
"2016,Jan,Odisha,3-Wheelers,0,2016-01-01"
"2016,Jan,Punjab,Others,0,2016-01-01"
"2016,Jan,Punjab,Bus,0,2016-01-01"
"2016,Jan,Punjab,2-Wheelers,0,2016-01-01"
"2016,Jan,Punjab,4-Wheelers,0,2016-01-01"
"2016,Jan,Punjab,3-Wheelers,0,2016-01-01"
"2016,Jan,Puducherry,Others,0,2016-01-01"
"2016,Jan,Puducherry,Bus,0,2016-01-01"
"2016,Jan,Puducherry,2-Wheelers,0,2016-01-01"
"2016,Jan,Puducherry,4-Wheelers,0,2016-01-01"
"2016,Jan,Puducherry,3-Wheelers,0,2016-01-01"
"2016,Jan,Rajasthan,Others,0,2016-01-01"
"2016,Jan,Rajasthan,Bus,0,2016-01-01"
"2016,Jan,Rajasthan,3-Wheelers,225,2016-01-01"
"2016,Jan,Rajasthan,3-Wheelers,2,2016-01-01"
"2016,Jan,Rajasthan,2-Wheelers,6,2016-01-01"
"2016,Jan,Rajasthan,2-Wheelers,0,2016-01-01"
"2016,Jan,Rajasthan,4-Wheelers,0,2016-01-01"
"2016,Jan,Rajasthan,3-Wheelers,0,2016-01-01"
"2016,Jan,Sikkim,Bus,0,2016-01-01"
"2016,Jan,Sikkim,Others,0,2016-01-01"
"2016,Jan,Sikkim,4-Wheelers,0,2016-01-01"
"2016,Jan,Sikkim,2-Wheelers,0,2016-01-01"
"2016,Jan,Tamil Nadu,Others,0,2016-01-01"
"2016,Jan,Tamil Nadu,Bus,0,2016-01-01"
"2016,Jan,Tamil Nadu,2-Wheelers,0,2016-01-01"
"2016,Jan,Tamil Nadu,4-Wheelers,0,2016-01-01"
"2016,Jan,Tamil Nadu,4-Wheelers,2,2016-01-01"
"2016,Jan,Tamil Nadu,3-Wheelers,0,2016-01-01"
"2016,Jan,Tamil Nadu,Others,3,2016-01-01"
"2016,Jan,Tripura,Others,0,2016-01-01"
"2016,Jan,Tripura,Bus,0,2016-01-01"
"2016,Jan,Tripura,2-Wheelers,0,2016-01-01"
"2016,Jan,Tripura,4-Wheelers,0,2016-01-01"
"2016,Jan,Tripura,3-Wheelers,0,2016-01-01"
"2016,Jan,Uttarakhand,Others,0,2016-01-01"
"2016,Jan,Uttarakhand,Bus,0,2016-01-01"
"2016,Jan,Uttarakhand,2-Wheelers,3,2016-01-01"
"2016,Jan,Uttarakhand,2-Wheelers,0,2016-01-01"
"2016,Jan,Uttarakhand,4-Wheelers,0,2016-01-01"
"2016,Jan,Uttarakhand,3-Wheelers,0,2016-01-01"
"2016,Jan,Uttar Pradesh,Others,0,2016-01-01"
"2016,Jan,Uttar Pradesh,Bus,0,2016-01-01"
"2016,Jan,Uttar Pradesh,3-Wheelers,299,2016-01-01"
"2016,Jan,Uttar Pradesh,3-Wheelers,2,2016-01-01"
"2016,Jan,Uttar Pradesh,2-Wheelers,4,2016-01-01"
"2016,Jan,Uttar Pradesh,2-Wheelers,0,2016-01-01"
"2016,Jan,Uttar Pradesh,4-Wheelers,0,2016-01-01"
"2016,Jan,Uttar Pradesh,3-Wheelers,0,2016-01-01"
"2016,Jan,West Bengal,Others,0,2016-01-01"
"2016,Jan,West Bengal,Bus,0,2016-01-01"
"2016,Jan,West Bengal,3-Wheelers,12,2016-01-01"
"2016,Jan,West Bengal,4-Wheelers,0,2016-01-01"
"2016,Jan,West Bengal,2-Wheelers,0,2016-01-01"
"2016,Jan,West Bengal,4-Wheelers,1,2016-01-01"
"2016,Jan,West Bengal,3-Wheelers,0,2016-01-01"
"2016,Jan,West Bengal,Others,1,2016-01-01"
"2016,Jan,Jammu And Kashmir,Others,0,2016-01-01"
"2016,Jan,Jammu And Kashmir,Bus,0,2016-01-01"
"2016,Jan,Jammu And Kashmir,2-Wheelers,0,2016-01-01"
"2016,Jan,Jammu And Kashmir,4-Wheelers,0,2016-01-01"
"2016,Jan,Jammu And Kashmir,3-Wheelers,0,2016-01-01"
"2016,Jan,Manipur,Others,0,2016-01-01"
"2016,Jan,Manipur,Bus,0,2016-01-01"
"2016,Jan,Manipur,2-Wheelers,0,2016-01-01"
"2016,Jan,Manipur,4-Wheelers,0,2016-01-01"
"2016,Jan,Manipur,3-Wheelers,0,2016-01-01"
"2017,Jan,Arunachal Pradesh,Others,0,2017-01-01"
"2017,Jan,Arunachal Pradesh,Bus,0,2017-01-01"
"2017,Jan,Arunachal Pradesh,2-Wheelers,0,2017-01-01"
"2017,Jan,Arunachal Pradesh,4-Wheelers,0,2017-01-01"
"2017,Jan,Arunachal Pradesh,3-Wheelers,0,2017-01-01"
"2017,Jan,Assam,Others,0,2017-01-01"
"2017,Jan,Assam,Bus,0,2017-01-01"
"2017,Jan,Assam,2-Wheelers,0,2017-01-01"
"2017,Jan,Assam,4-Wheelers,0,2017-01-01"
"2017,Jan,Assam,3-Wheelers,0,2017-01-01"
"2017,Jan,Andaman & Nicobar Island,3-Wheelers,0,2017-01-01"
"2017,Jan,Andaman & Nicobar Island,Others,0,2017-01-01"
"2017,Jan,Andaman & Nicobar Island,2-Wheelers,0,2017-01-01"
"2017,Jan,Andaman & Nicobar Island,4-Wheelers,0,2017-01-01"
"2017,Jan,Andaman & Nicobar Island,Bus,0,2017-01-01"
"2017,Jan,Andhra Pradesh,Others,0,2017-01-01"
"2017,Jan,Andhra Pradesh,Bus,0,2017-01-01"
"2017,Jan,Andhra Pradesh,2-Wheelers,0,2017-01-01"
"2017,Jan,Andhra Pradesh,4-Wheelers,0,2017-01-01"
"2017,Jan,Andhra Pradesh,3-Wheelers,0,2017-01-01"
"2017,Jan,Bihar,Others,0,2017-01-01"
"2017,Jan,Bihar,Bus,0,2017-01-01"
"2017,Jan,Bihar,3-Wheelers,108,2017-01-01"
"2017,Jan,Bihar,2-Wheelers,0,2017-01-01"
"2017,Jan,Bihar,4-Wheelers,0,2017-01-01"
"2017,Jan,Bihar,3-Wheelers,0,2017-01-01"
"2017,Jan,Bihar,3-Wheelers,10,2017-01-01"
"2017,Jan,Bihar,Others,1,2017-01-01"
"2017,Jan,Chhattisgarh,Others,0,2017-01-01"
"2017,Jan,Chhattisgarh,Bus,0,2017-01-01"
"2017,Jan,Chhattisgarh,Others,6,2017-01-01"
"2017,Jan,Chhattisgarh,3-Wheelers,1,2017-01-01"
"2017,Jan,Chhattisgarh,Others,9,2017-01-01"
"2017,Jan,Chhattisgarh,2-Wheelers,6,2017-01-01"
"2017,Jan,Chhattisgarh,2-Wheelers,0,2017-01-01"
"2017,Jan,Chhattisgarh,4-Wheelers,0,2017-01-01"
"2017,Jan,Chhattisgarh,3-Wheelers,0,2017-01-01"
"2017,Jan,Chandigarh,Others,0,2017-01-01"
"2017,Jan,Chandigarh,Bus,0,2017-01-01"
"2017,Jan,Chandigarh,2-Wheelers,0,2017-01-01"
"2017,Jan,Chandigarh,4-Wheelers,0,2017-01-01"
"2017,Jan,Chandigarh,3-Wheelers,0,2017-01-01"
"2017,Jan,Dnh And Dd,Others,0,2017-01-01"
"2017,Jan,Dnh And Dd,Bus,0,2017-01-01"
"2017,Jan,Dnh And Dd,2-Wheelers,0,2017-01-01"
"2017,Jan,Dnh And Dd,4-Wheelers,0,2017-01-01"
"2017,Jan,Dnh And Dd,3-Wheelers,0,2017-01-01"
"2017,Jan,Delhi,Others,0,2017-01-01"
"2017,Jan,Delhi,Bus,0,2017-01-01"
"2017,Jan,Delhi,3-Wheelers,1612,2017-01-01"
"2017,Jan,Delhi,3-Wheelers,14,2017-01-01"
"2017,Jan,Delhi,2-Wheelers,2,2017-01-01"
"2017,Jan,Delhi,2-Wheelers,0,2017-01-01"
"2017,Jan,Delhi,4-Wheelers,1,2017-01-01"
"2017,Jan,Delhi,4-Wheelers,6,2017-01-01"
"2017,Jan,Delhi,3-Wheelers,0,2017-01-01"
"2017,Jan,Goa,Others,0,2017-01-01"
"2017,Jan,Goa,Bus,0,2017-01-01"
"2017,Jan,Goa,2-Wheelers,1,2017-01-01"
"2017,Jan,Goa,2-Wheelers,0,2017-01-01"
"2017,Jan,Goa,4-Wheelers,0,2017-01-01"
"2017,Jan,Goa,3-Wheelers,0,2017-01-01"
"2017,Jan,Gujarat,Others,0,2017-01-01"
"2017,Jan,Gujarat,Bus,0,2017-01-01"
"2017,Jan,Gujarat,3-Wheelers,0,2017-01-01"
"2017,Jan,Gujarat,Others,7,2017-01-01"
"2017,Jan,Gujarat,2-Wheelers,0,2017-01-01"
"2017,Jan,Gujarat,4-Wheelers,1,2017-01-01"
"2017,Jan,Gujarat,4-Wheelers,0,2017-01-01"
"2017,Jan,Gujarat,3-Wheelers,1,2017-01-01"
"2017,Jan,Himachal Pradesh,Others,0,2017-01-01"
"2017,Jan,Himachal Pradesh,Bus,0,2017-01-01"
"2017,Jan,Himachal Pradesh,2-Wheelers,0,2017-01-01"
"2017,Jan,Himachal Pradesh,4-Wheelers,0,2017-01-01"
"2017,Jan,Himachal Pradesh,3-Wheelers,0,2017-01-01"
"2017,Jan,Haryana,Others,0,2017-01-01"
"2017,Jan,Haryana,Others,2,2017-01-01"
"2017,Jan,Haryana,Bus,0,2017-01-01"
"2017,Jan,Haryana,3-Wheelers,111,2017-01-01"
"2017,Jan,Haryana,2-Wheelers,5,2017-01-01"
"2017,Jan,Haryana,2-Wheelers,0,2017-01-01"
"2017,Jan,Haryana,4-Wheelers,0,2017-01-01"
"2017,Jan,Haryana,4-Wheelers,3,2017-01-01"
"2017,Jan,Haryana,3-Wheelers,0,2017-01-01"
"2017,Jan,Haryana,3-Wheelers,18,2017-01-01"
"2017,Jan,Jharkhand,Others,0,2017-01-01"
"2017,Jan,Jharkhand,Bus,0,2017-01-01"
"2017,Jan,Jharkhand,2-Wheelers,5,2017-01-01"
"2017,Jan,Jharkhand,2-Wheelers,0,2017-01-01"
"2017,Jan,Jharkhand,4-Wheelers,0,2017-01-01"
"2017,Jan,Jharkhand,3-Wheelers,0,2017-01-01"
"2017,Jan,Jharkhand,3-Wheelers,69,2017-01-01"
"2017,Jan,Karnataka,Others,0,2017-01-01"
"2017,Jan,Karnataka,Bus,0,2017-01-01"
"2017,Jan,Karnataka,2-Wheelers,2,2017-01-01"
"2017,Jan,Karnataka,2-Wheelers,0,2017-01-01"
"2017,Jan,Karnataka,4-Wheelers,19,2017-01-01"
"2017,Jan,Karnataka,4-Wheelers,41,2017-01-01"
"2017,Jan,Karnataka,3-Wheelers,0,2017-01-01"
"2017,Jan,Karnataka,3-Wheelers,2,2017-01-01"
"2017,Jan,Kerala,Others,0,2017-01-01"
"2017,Jan,Kerala,Bus,0,2017-01-01"
"2017,Jan,Kerala,2-Wheelers,0,2017-01-01"
"2017,Jan,Kerala,4-Wheelers,0,2017-01-01"
"2017,Jan,Kerala,4-Wheelers,3,2017-01-01"
"2017,Jan,Kerala,3-Wheelers,0,2017-01-01"
"2017,Jan,Ladakh,Others,0,2017-01-01"
"2017,Jan,Ladakh,Bus,0,2017-01-01"
"2017,Jan,Ladakh,2-Wheelers,0,2017-01-01"
"2017,Jan,Ladakh,4-Wheelers,0,2017-01-01"
"2017,Jan,Maharashtra,Others,0,2017-01-01"
"2017,Jan,Maharashtra,Bus,0,2017-01-01"
"2017,Jan,Maharashtra,3-Wheelers,0,2017-01-01"
"2017,Jan,Maharashtra,4-Wheelers,0,2017-01-01"
"2017,Jan,Maharashtra,2-Wheelers,72,2017-01-01"
"2017,Jan,Maharashtra,2-Wheelers,0,2017-01-01"
"2017,Jan,Maharashtra,4-Wheelers,7,2017-01-01"
"2017,Jan,Meghalaya,Bus,0,2017-01-01"
"2017,Jan,Meghalaya,Others,0,2017-01-01"
"2017,Jan,Meghalaya,2-Wheelers,0,2017-01-01"
"2017,Jan,Meghalaya,4-Wheelers,0,2017-01-01"
"2017,Jan,Meghalaya,3-Wheelers,0,2017-01-01"
"2017,Jan,Manipur,Others,0,2017-01-01"
"2017,Jan,Manipur,Bus,0,2017-01-01"
"2017,Jan,Manipur,2-Wheelers,0,2017-01-01"
"2017,Jan,Manipur,4-Wheelers,0,2017-01-01"
"2017,Jan,Manipur,3-Wheelers,0,2017-01-01"
"2017,Jan,Madhya Pradesh,Others,0,2017-01-01"
"2017,Jan,Madhya Pradesh,Bus,0,2017-01-01"
"2017,Jan,Madhya Pradesh,3-Wheelers,65,2017-01-01"
"2017,Jan,Madhya Pradesh,3-Wheelers,2,2017-01-01"
"2017,Jan,Madhya Pradesh,2-Wheelers,3,2017-01-01"
"2017,Jan,Madhya Pradesh,2-Wheelers,1,2017-01-01"
"2017,Jan,Madhya Pradesh,4-Wheelers,0,2017-01-01"
"2017,Jan,Madhya Pradesh,3-Wheelers,0,2017-01-01"
"2017,Jan,Mizoram,Bus,0,2017-01-01"
"2017,Jan,Mizoram,Others,0,2017-01-01"
"2017,Jan,Mizoram,4-Wheelers,0,2017-01-01"
"2017,Jan,Mizoram,2-Wheelers,0,2017-01-01"
"2017,Jan,Mizoram,3-Wheelers,0,2017-01-01"
"2017,Jan,Nagaland,Others,0,2017-01-01"
"2017,Jan,Nagaland,Bus,0,2017-01-01"
"2017,Jan,Nagaland,2-Wheelers,0,2017-01-01"
"2017,Jan,Nagaland,4-Wheelers,0,2017-01-01"
"2017,Jan,Nagaland,3-Wheelers,0,2017-01-01"
"2017,Jan,Odisha,Others,0,2017-01-01"
"2017,Jan,Odisha,Bus,0,2017-01-01"
"2017,Jan,Odisha,4-Wheelers,0,2017-01-01"
"2017,Jan,Odisha,2-Wheelers,1,2017-01-01"
"2017,Jan,Odisha,2-Wheelers,0,2017-01-01"
"2017,Jan,Odisha,3-Wheelers,0,2017-01-01"
"2017,Jan,Punjab,Others,0,2017-01-01"
"2017,Jan,Punjab,Bus,0,2017-01-01"
"2017,Jan,Punjab,3-Wheelers,8,2017-01-01"
"2017,Jan,Punjab,2-Wheelers,1,2017-01-01"
"2017,Jan,Punjab,4-Wheelers,0,2017-01-01"
"2017,Jan,Punjab,4-Wheelers,1,2017-01-01"
"2017,Jan,Punjab,2-Wheelers,0,2017-01-01"
"2017,Jan,Punjab,3-Wheelers,0,2017-01-01"
"2017,Jan,Puducherry,Others,0,2017-01-01"
"2017,Jan,Puducherry,Bus,0,2017-01-01"
"2017,Jan,Puducherry,2-Wheelers,0,2017-01-01"
"2017,Jan,Puducherry,4-Wheelers,0,2017-01-01"
"2017,Jan,Puducherry,4-Wheelers,1,2017-01-01"
"2017,Jan,Puducherry,3-Wheelers,0,2017-01-01"
"2017,Jan,Rajasthan,Others,0,2017-01-01"
"2017,Jan,Rajasthan,Bus,0,2017-01-01"
"2017,Jan,Rajasthan,3-Wheelers,32,2017-01-01"
"2017,Jan,Rajasthan,3-Wheelers,4,2017-01-01"
"2017,Jan,Rajasthan,2-Wheelers,3,2017-01-01"
"2017,Jan,Rajasthan,2-Wheelers,0,2017-01-01"
"2017,Jan,Rajasthan,4-Wheelers,0,2017-01-01"
"2017,Jan,Rajasthan,3-Wheelers,0,2017-01-01"
"2017,Jan,Sikkim,Others,0,2017-01-01"
"2017,Jan,Sikkim,Bus,0,2017-01-01"
"2017,Jan,Sikkim,4-Wheelers,0,2017-01-01"
"2017,Jan,Sikkim,2-Wheelers,0,2017-01-01"
"2017,Jan,Tamil Nadu,Others,0,2017-01-01"
"2017,Jan,Tamil Nadu,Bus,0,2017-01-01"
"2017,Jan,Tamil Nadu,Others,1,2017-01-01"
"2017,Jan,Tamil Nadu,2-Wheelers,0,2017-01-01"
"2017,Jan,Tamil Nadu,4-Wheelers,0,2017-01-01"
"2017,Jan,Tamil Nadu,4-Wheelers,1,2017-01-01"
"2017,Jan,Tamil Nadu,3-Wheelers,0,2017-01-01"
"2017,Jan,Tamil Nadu,Others,6,2017-01-01"
"2017,Jan,Tripura,Others,0,2017-01-01"
"2017,Jan,Tripura,Bus,0,2017-01-01"
"2017,Jan,Tripura,2-Wheelers,0,2017-01-01"
"2017,Jan,Tripura,4-Wheelers,0,2017-01-01"
"2017,Jan,Tripura,3-Wheelers,0,2017-01-01"
"2017,Jan,Uttarakhand,Others,0,2017-01-01"
"2017,Jan,Uttarakhand,Bus,0,2017-01-01"
"2017,Jan,Uttarakhand,3-Wheelers,214,2017-01-01"
"2017,Jan,Uttarakhand,2-Wheelers,2,2017-01-01"
"2017,Jan,Uttarakhand,2-Wheelers,0,2017-01-01"
"2017,Jan,Uttarakhand,4-Wheelers,0,2017-01-01"
"2017,Jan,Uttarakhand,3-Wheelers,0,2017-01-01"
"2017,Jan,Uttar Pradesh,Others,0,2017-01-01"
"2017,Jan,Uttar Pradesh,Bus,0,2017-01-01"
"2017,Jan,Uttar Pradesh,3-Wheelers,1923,2017-01-01"
"2017,Jan,Uttar Pradesh,3-Wheelers,2,2017-01-01"
"2017,Jan,Uttar Pradesh,2-Wheelers,5,2017-01-01"
"2017,Jan,Uttar Pradesh,2-Wheelers,0,2017-01-01"
"2017,Jan,Uttar Pradesh,4-Wheelers,0,2017-01-01"
"2017,Jan,Uttar Pradesh,3-Wheelers,0,2017-01-01"
"2017,Jan,Uttar Pradesh,3-Wheelers,3,2017-01-01"
"2017,Jan,West Bengal,Others,0,2017-01-01"
"2017,Jan,West Bengal,Bus,0,2017-01-01"
"2017,Jan,West Bengal,3-Wheelers,151,2017-01-01"
"2017,Jan,West Bengal,4-Wheelers,0,2017-01-01"
"2017,Jan,West Bengal,2-Wheelers,0,2017-01-01"
"2017,Jan,West Bengal,4-Wheelers,2,2017-01-01"
"2017,Jan,West Bengal,3-Wheelers,0,2017-01-01"
"2017,Jan,West Bengal,3-Wheelers,4,2017-01-01"
"2017,Jan,Jammu And Kashmir,Others,0,2017-01-01"
"2017,Jan,Jammu And Kashmir,Bus,0,2017-01-01"
"2017,Jan,Jammu And Kashmir,2-Wheelers,0,2017-01-01"
"2017,Jan,Jammu And Kashmir,4-Wheelers,0,2017-01-01"
"2017,Jan,Jammu And Kashmir,3-Wheelers,0,2017-01-01"
"2018,Jan,Arunachal Pradesh,Others,0,2018-01-01"
"2018,Jan,Arunachal Pradesh,Bus,0,2018-01-01"
"2018,Jan,Arunachal Pradesh,2-Wheelers,0,2018-01-01"
"2018,Jan,Arunachal Pradesh,4-Wheelers,0,2018-01-01"
"2018,Jan,Arunachal Pradesh,3-Wheelers,0,2018-01-01"
"2018,Jan,Assam,Others,0,2018-01-01"
"2018,Jan,Assam,Bus,0,2018-01-01"
"2018,Jan,Assam,3-Wheelers,381,2018-01-01"
"2018,Jan,Assam,2-Wheelers,1,2018-01-01"
"2018,Jan,Assam,2-Wheelers,0,2018-01-01"
"2018,Jan,Assam,4-Wheelers,0,2018-01-01"
"2018,Jan,Assam,3-Wheelers,0,2018-01-01"
"2018,Jan,Andaman & Nicobar Island,Bus,0,2018-01-01"
"2018,Jan,Andaman & Nicobar Island,Others,0,2018-01-01"
"2018,Jan,Andaman & Nicobar Island,2-Wheelers,0,2018-01-01"
"2018,Jan,Andaman & Nicobar Island,4-Wheelers,0,2018-01-01"
"2018,Jan,Andaman & Nicobar Island,3-Wheelers,0,2018-01-01"
"2018,Jan,Andhra Pradesh,Others,0,2018-01-01"
"2018,Jan,Andhra Pradesh,Bus,0,2018-01-01"
"2018,Jan,Andhra Pradesh,2-Wheelers,1,2018-01-01"
"2018,Jan,Andhra Pradesh,2-Wheelers,0,2018-01-01"
"2018,Jan,Andhra Pradesh,4-Wheelers,0,2018-01-01"
"2018,Jan,Andhra Pradesh,3-Wheelers,0,2018-01-01"
"2018,Jan,Bihar,Others,0,2018-01-01"
"2018,Jan,Bihar,Bus,0,2018-01-01"
"2018,Jan,Bihar,3-Wheelers,445,2018-01-01"
"2018,Jan,Bihar,3-Wheelers,9,2018-01-01"
"2018,Jan,Bihar,2-Wheelers,13,2018-01-01"
"2018,Jan,Bihar,2-Wheelers,0,2018-01-01"
"2018,Jan,Bihar,4-Wheelers,0,2018-01-01"
"2018,Jan,Bihar,3-Wheelers,0,2018-01-01"
"2018,Jan,Bihar,3-Wheelers,13,2018-01-01"
"2018,Jan,Chhattisgarh,Others,0,2018-01-01"
"2018,Jan,Chhattisgarh,Others,1,2018-01-01"
"2018,Jan,Chhattisgarh,Bus,0,2018-01-01"
"2018,Jan,Chhattisgarh,Others,15,2018-01-01"
"2018,Jan,Chhattisgarh,3-Wheelers,22,2018-01-01"
"2018,Jan,Chhattisgarh,3-Wheelers,1,2018-01-01"
"2018,Jan,Chhattisgarh,Others,67,2018-01-01"
"2018,Jan,Chhattisgarh,2-Wheelers,1,2018-01-01"
"2018,Jan,Chhattisgarh,4-Wheelers,0,2018-01-01"
"2018,Jan,Chhattisgarh,4-Wheelers,2,2018-01-01"
"2018,Jan,Chhattisgarh,2-Wheelers,0,2018-01-01"
"2018,Jan,Chhattisgarh,3-Wheelers,3,2018-01-01"
"2018,Jan,Chhattisgarh,3-Wheelers,7,2018-01-01"
"2018,Jan,Chandigarh,Others,0,2018-01-01"
"2018,Jan,Chandigarh,Bus,0,2018-01-01"
"2018,Jan,Chandigarh,3-Wheelers,10,2018-01-01"
"2018,Jan,Chandigarh,2-Wheelers,0,2018-01-01"
"2018,Jan,Chandigarh,4-Wheelers,0,2018-01-01"
"2018,Jan,Chandigarh,3-Wheelers,0,2018-01-01"
"2018,Jan,Dnh And Dd,Others,0,2018-01-01"
"2018,Jan,Dnh And Dd,Bus,0,2018-01-01"
